,image_id,image_name,is_training_image,class_id,class_name,Species,Order,Species2,Family,,
641,642,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
642,643,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0013_8362.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
643,644,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0085_8363.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
644,645,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0007_8366.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
645,646,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0098_8367.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
646,647,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0072_8606.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
647,648,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
648,649,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0059_8079.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
649,650,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0100_8407.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
650,651,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0053_8410.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
651,652,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
652,653,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0070_8583.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
653,654,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0102_8441.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
654,655,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0084_8435.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
655,656,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0047_7929.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
656,657,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442.jpg,1,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
657,658,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0012_8443.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
658,659,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0035_8447.jpg,0,12,012.Yellow_headed_Blackbird,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
659,660,013.Bobolink/Bobolink_0107_10252.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
660,661,013.Bobolink/Bobolink_0007_9246.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
661,662,013.Bobolink/Bobolink_0104_10273.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
662,663,013.Bobolink/Bobolink_0001_9261.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
663,664,013.Bobolink/Bobolink_0115_9265.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
664,665,013.Bobolink/Bobolink_0039_9779.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
665,666,013.Bobolink/Bobolink_0102_10807.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
666,667,013.Bobolink/Bobolink_0033_10809.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
667,668,013.Bobolink/Bobolink_0094_9823.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
668,669,013.Bobolink/Bobolink_0008_9289.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
669,670,013.Bobolink/Bobolink_0099_9314.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
670,671,013.Bobolink/Bobolink_0101_9811.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
671,672,013.Bobolink/Bobolink_0050_9821.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
672,673,013.Bobolink/Bobolink_0074_9311.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
673,674,013.Bobolink/Bobolink_0120_10859.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
674,675,013.Bobolink/Bobolink_0097_10861.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
675,676,013.Bobolink/Bobolink_0109_9869.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
676,677,013.Bobolink/Bobolink_0013_9367.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
677,678,013.Bobolink/Bobolink_0065_9375.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
678,679,013.Bobolink/Bobolink_0018_9402.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
679,680,013.Bobolink/Bobolink_0119_10430.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
680,681,013.Bobolink/Bobolink_0126_11458.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
681,682,013.Bobolink/Bobolink_0052_9423.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
682,683,013.Bobolink/Bobolink_0081_9439.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
683,684,013.Bobolink/Bobolink_0048_9988.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
684,685,013.Bobolink/Bobolink_0044_9990.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
685,686,013.Bobolink/Bobolink_0067_11533.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
686,687,013.Bobolink/Bobolink_0110_9496.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
687,688,013.Bobolink/Bobolink_0071_9503.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
688,689,013.Bobolink/Bobolink_0128_9947.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
689,690,013.Bobolink/Bobolink_0092_10026.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
690,691,013.Bobolink/Bobolink_0014_11055.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
691,692,013.Bobolink/Bobolink_0026_11057.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
692,693,013.Bobolink/Bobolink_0019_10552.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
693,694,013.Bobolink/Bobolink_0059_10041.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
694,695,013.Bobolink/Bobolink_0112_11073.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
695,696,013.Bobolink/Bobolink_0057_10051.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
696,697,013.Bobolink/Bobolink_0049_9540.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
697,698,013.Bobolink/Bobolink_0027_10569.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
698,699,013.Bobolink/Bobolink_0002_11085.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
699,700,013.Bobolink/Bobolink_0076_11093.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
700,701,013.Bobolink/Bobolink_0131_9578.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
701,702,013.Bobolink/Bobolink_0064_10092.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
702,703,013.Bobolink/Bobolink_0035_11117.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
703,704,013.Bobolink/Bobolink_0043_10607.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
704,705,013.Bobolink/Bobolink_0056_9080.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
705,706,013.Bobolink/Bobolink_0069_9085.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
706,707,013.Bobolink/Bobolink_0021_10623.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
707,708,013.Bobolink/Bobolink_0070_10624.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
708,709,013.Bobolink/Bobolink_0114_10627.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
709,710,013.Bobolink/Bobolink_0133_9618.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
710,711,013.Bobolink/Bobolink_0106_9126.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
711,712,013.Bobolink/Bobolink_0053_10166.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
712,713,013.Bobolink/Bobolink_0124_10182.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
713,714,013.Bobolink/Bobolink_0040_9681.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
714,715,013.Bobolink/Bobolink_0117_10215.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
715,716,013.Bobolink/Bobolink_0032_10217.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
716,717,013.Bobolink/Bobolink_0020_9194.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
717,718,013.Bobolink/Bobolink_0079_10736.jpg,0,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
718,719,013.Bobolink/Bobolink_0047_9204.jpg,1,13,013.Bobolink,Blackbirds,PASSERIFORMES,Troupials and Allies,Icteridae,,
719,720,014.Indigo_Bunting/Indigo_Bunting_0005_13832.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
720,721,014.Indigo_Bunting/Indigo_Bunting_0014_14167.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
721,722,014.Indigo_Bunting/Indigo_Bunting_0002_12163.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
722,723,014.Indigo_Bunting/Indigo_Bunting_0068_13081.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
723,724,014.Indigo_Bunting/Indigo_Bunting_0040_11805.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
724,725,014.Indigo_Bunting/Indigo_Bunting_0075_12835.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
725,726,014.Indigo_Bunting/Indigo_Bunting_0063_11820.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
726,727,014.Indigo_Bunting/Indigo_Bunting_0028_12335.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
727,728,014.Indigo_Bunting/Indigo_Bunting_0037_14128.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
728,729,014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
729,730,014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
730,731,014.Indigo_Bunting/Indigo_Bunting_0027_11579.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
731,732,014.Indigo_Bunting/Indigo_Bunting_0001_12469.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
732,733,014.Indigo_Bunting/Indigo_Bunting_0066_12869.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
733,734,014.Indigo_Bunting/Indigo_Bunting_0084_11848.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
734,735,014.Indigo_Bunting/Indigo_Bunting_0049_13641.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
735,736,014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
736,737,014.Indigo_Bunting/Indigo_Bunting_0053_13391.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
737,738,014.Indigo_Bunting/Indigo_Bunting_0015_12632.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
738,739,014.Indigo_Bunting/Indigo_Bunting_0016_13661.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
739,740,014.Indigo_Bunting/Indigo_Bunting_0080_13416.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
740,741,014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
741,742,014.Indigo_Bunting/Indigo_Bunting_0073_13933.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
742,743,014.Indigo_Bunting/Indigo_Bunting_0072_14197.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
743,744,014.Indigo_Bunting/Indigo_Bunting_0056_12637.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
744,745,014.Indigo_Bunting/Indigo_Bunting_0071_11639.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
745,746,014.Indigo_Bunting/Indigo_Bunting_0082_11907.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
746,747,014.Indigo_Bunting/Indigo_Bunting_0004_13195.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
747,748,014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
748,749,014.Indigo_Bunting/Indigo_Bunting_0036_13716.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
749,750,014.Indigo_Bunting/Indigo_Bunting_0013_12949.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
750,751,014.Indigo_Bunting/Indigo_Bunting_0076_12950.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
751,752,014.Indigo_Bunting/Indigo_Bunting_0021_13979.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
752,753,014.Indigo_Bunting/Indigo_Bunting_0060_14495.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
753,754,014.Indigo_Bunting/Indigo_Bunting_0055_13473.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
754,755,014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
755,756,014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
756,757,014.Indigo_Bunting/Indigo_Bunting_0058_12207.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
757,758,014.Indigo_Bunting/Indigo_Bunting_0034_12464.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
758,759,014.Indigo_Bunting/Indigo_Bunting_0054_12213.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
759,760,014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
760,761,014.Indigo_Bunting/Indigo_Bunting_0025_12532.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
761,762,014.Indigo_Bunting/Indigo_Bunting_0026_11964.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
762,763,014.Indigo_Bunting/Indigo_Bunting_0052_11893.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
763,764,014.Indigo_Bunting/Indigo_Bunting_0029_13761.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
764,765,014.Indigo_Bunting/Indigo_Bunting_0010_13000.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
765,766,014.Indigo_Bunting/Indigo_Bunting_0078_11852.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
766,767,014.Indigo_Bunting/Indigo_Bunting_0061_13259.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
767,768,014.Indigo_Bunting/Indigo_Bunting_0050_11811.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
768,769,014.Indigo_Bunting/Indigo_Bunting_0039_12756.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
769,770,014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
770,771,014.Indigo_Bunting/Indigo_Bunting_0065_14558.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
771,772,014.Indigo_Bunting/Indigo_Bunting_0051_12837.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
772,773,014.Indigo_Bunting/Indigo_Bunting_0033_12777.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
773,774,014.Indigo_Bunting/Indigo_Bunting_0077_14060.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
774,775,014.Indigo_Bunting/Indigo_Bunting_0006_14317.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
775,776,014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
776,777,014.Indigo_Bunting/Indigo_Bunting_0031_13300.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
777,778,014.Indigo_Bunting/Indigo_Bunting_0003_13049.jpg,1,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
778,779,014.Indigo_Bunting/Indigo_Bunting_0074_12829.jpg,0,14,014.Indigo_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
779,780,015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
780,781,015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
781,782,015.Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
782,783,015.Lazuli_Bunting/Lazuli_Bunting_0047_14863.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
783,784,015.Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
784,785,015.Lazuli_Bunting/Lazuli_Bunting_0101_14873.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
785,786,015.Lazuli_Bunting/Lazuli_Bunting_0052_14618.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
786,787,015.Lazuli_Bunting/Lazuli_Bunting_0085_14627.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
787,788,015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
788,789,015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
789,790,015.Lazuli_Bunting/Lazuli_Bunting_0080_14893.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
790,791,015.Lazuli_Bunting/Lazuli_Bunting_0027_14895.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
791,792,015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
792,793,015.Lazuli_Bunting/Lazuli_Bunting_0061_15155.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
793,794,015.Lazuli_Bunting/Lazuli_Bunting_0009_15163.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
794,795,015.Lazuli_Bunting/Lazuli_Bunting_0078_15164.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
795,796,015.Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
796,797,015.Lazuli_Bunting/Lazuli_Bunting_0066_14914.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
797,798,015.Lazuli_Bunting/Lazuli_Bunting_0010_14915.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
798,799,015.Lazuli_Bunting/Lazuli_Bunting_0001_14916.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
799,800,015.Lazuli_Bunting/Lazuli_Bunting_0076_14662.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
800,801,015.Lazuli_Bunting/Lazuli_Bunting_0095_14919.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
801,802,015.Lazuli_Bunting/Lazuli_Bunting_0035_14920.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
802,803,015.Lazuli_Bunting/Lazuli_Bunting_0070_14665.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
803,804,015.Lazuli_Bunting/Lazuli_Bunting_0040_14923.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
804,805,015.Lazuli_Bunting/Lazuli_Bunting_0026_14669.jpg,0,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
805,806,015.Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg,1,15,015.Lazuli_Bunting,Bunting,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
